n,method,depth,p_succ,energy,approx_ratio,feas_ratio,feas_approx_ratio,p_opt,p_999,p_99,p_9,rnd_approx_ratio,min_val,rnd_val,max_val
11,linear,30,0.8949030309931002,-1069.5211647918682,0.9506854798149939,0.9966445909918653,0.9538861580223571,0.041261028326451066,0.041261028326451066,0.041261028326451066,0.8901765477079687,0.9258774169412026,-1125.0,-376.52587890625,0.0
11,direct,31,0.8959697961055257,-1071.2670525263911,0.9522373800234586,0.9979228778537947,0.9542194102929169,0.0436171536499964,0.0436171536499964,0.0436171536499964,0.8917768169448783,0.9282100129325933,-1125.0,-376.52587890625,0.0
11,linear,31,0.9039481069107891,-1071.8400464980214,0.9527467079982411,0.9976959312305289,0.9549469714917563,0.04194660173912945,0.04194660173912945,0.04194660173912945,0.8991662143665515,0.9289755624091643,-1125.0,-376.52587890625,0.0
11,direct,32,0.9029363514927645,-1072.6101455624257,0.953431240499934,0.997542697067347,0.9557798812049898,0.04556962333136193,0.04556962333136193,0.04556962333136193,0.8990007182088883,0.9300044544479151,-1125.0,-376.52587890625,0.0
11,linear,32,0.9096732658732789,-1073.3487236848512,0.9540877543865343,0.9983286609137868,0.9556850281281536,0.04303578283499136,0.04303578283499136,0.04303578283499136,0.9049951674569012,0.9309912328836828,-1125.0,-376.52587890625,0.0
11,direct,33,0.9102969698142951,-1074.7424900038066,0.9553266577811613,0.9979473434598416,0.9572916487447963,0.047566762260123054,0.047566762260123054,0.047566762260123054,0.9065939383346369,0.932853376516543,-1125.0,-376.52587890625,0.0
11,linear,33,0.9145507591722942,-1075.1199573466552,0.9556621843081382,0.9977043998304581,0.9578610502975989,0.04721874109780556,0.04721874109780556,0.04721874109780556,0.9107586379640762,0.9333576923401776,-1125.0,-376.52587890625,0.0
11,direct,34,0.9167007342794745,-1076.2976910818866,0.9567090587394548,0.9980060183445149,0.9586205304918269,0.04950894099590631,0.04950894099590631,0.04950894099590631,0.9132474269826938,0.9349312053074802,-1125.0,-376.52587890625,0.0
11,linear,34,0.92151047811307,-1076.5627436794284,0.9569446610483802,0.9983253654162919,0.9585498818307031,0.047995790293421006,0.047995790293421006,0.047995790293421006,0.9177910638965557,0.93528532923785,-1125.0,-376.52587890625,0.0
11,direct,35,0.9222603087726806,-1077.4847763625676,0.9577642456556154,0.9978877136316286,0.9597916003695532,0.05158085860414785,0.05158085860414785,0.05158085860414785,0.9190880019967276,0.9365172124214554,-1125.0,-376.52587890625,0.0
11,linear,35,0.9223549133862533,-1077.6525034705448,0.957913336418263,0.9976157089211174,0.9602027392433596,0.05248785300352292,0.05248785300352292,0.05248785300352292,0.9193793434649246,0.9367413044818892,-1125.0,-376.52587890625,0.0
11,direct,36,0.9278144972201016,-1079.1101548972429,0.9592090265753277,0.9983074934689151,0.9608352465053345,0.053665683343037694,0.053665683343037694,0.053665683343037694,0.9249502408826916,0.9386888019111496,-1125.0,-376.52587890625,0.0
11,linear,36,0.929418205099702,-1079.1457128787877,0.9592406336700322,0.9983160016636551,0.9608587181528642,0.05333424213965716,0.05333424213965716,0.05333424213965716,0.926535263570568,0.9387363092070502,-1125.0,-376.52587890625,0.0
11,direct,37,0.9323952746297755,-1079.9256751374633,0.9599339334555221,0.9980308311705585,0.9618279350444979,0.05582556906859979,0.05582556906859979,0.05582556906859979,0.929834256216477,0.9397783789816683,-1125.0,-376.52587890625,0.0
11,linear,37,0.935840066530542,-1080.1452967276425,0.9601291526467945,0.9986158599120838,0.9614599479036138,0.05418316712361252,0.05418316712361252,0.05418316712361252,0.9331254427738498,0.9400718047448173,-1125.0,-376.52587890625,0.0
11,direct,38,0.937356471853711,-1081.3721235102917,0.961219665342482,0.9983258064142032,0.9628316318847858,0.05805833910873652,0.05805833910873652,0.05805833910873652,0.9350783669536448,0.9417109085535854,-1125.0,-376.52587890625,0.0
11,linear,38,0.9403636979095793,-1081.4784900254,0.9613142133559117,0.9980475693037414,0.9631947844194885,0.05793991815795435,0.05793991815795435,0.05793991815795435,0.9381972217622105,0.9418530196995968,-1125.0,-376.52587890625,0.0
11,direct,39,0.9418592310212566,-1082.5434053469762,0.9622608047528677,0.9983888933086352,0.9638136113112797,0.06023716127251192,0.06023716127251192,0.06023716127251192,0.9398395932646726,0.943275801451917,-1125.0,-376.52587890625,0.0
11,linear,39,0.9439285388534779,-1082.6852514981563,0.9623868902205822,0.9986450255334267,0.9636926691809462,0.05922926527338116,0.05922926527338116,0.05922926527338116,0.9418526169043038,0.9434653152202391,-1125.0,-376.52587890625,0.0
11,direct,40,0.9458339854561835,-1083.4888246194237,0.9631011774394881,0.9982704585994817,0.9647697867276027,0.06244615766644986,0.06244615766644986,0.06244615766644986,0.9440391976030986,0.9445389303241163,-1125.0,-376.52587890625,0.0
11,linear,40,0.946854605962543,-1083.695727575111,0.9632850911778774,0.9980017361494281,0.965213843108633,0.06310748395074987,0.06310748395074987,0.06310748395074987,0.945178710397426,0.944815363336102,-1125.0,-376.52587890625,0.0
11,direct,41,0.9497558026827747,-1084.8643708987433,0.9643238852433272,0.9986262312903247,0.9656504656375035,0.0645088834922098,0.0645088834922098,0.0645088834922098,0.9481530505673611,0.9463767310450143,-1125.0,-376.52587890625,0.0
11,linear,41,0.9497584674873238,-1084.8643714109428,0.9643238856986155,0.9986265143947536,0.9656501923374945,0.06450659551401862,0.06450659551401862,0.06450659551401862,0.9481556046998166,0.9463767317293392,-1125.0,-376.52587890625,0.0
12,direct,1,0.0007122851007376595,-358.7417565316171,0.32260949328382876,0.41927148041424483,0.7694525107338258,0.0007122851007376595,0.0007122851007376595,0.0013207821071791318,0.0716421661116895,0.20710269882620758,-1112.0,-161.99267578125,0.0
12,linear,1,0.000813662442500358,-379.43669578050645,0.3412200501623253,0.44869294027025697,0.7604756383213908,0.000813662442500358,0.000813662442500358,0.0014862526026219185,0.0761687515543359,0.2288866774559598,-1112.0,-161.99267578125,0.0
12,direct,2,0.00060454157109399,-325.6699826120925,0.29286868939936356,0.38868247417148755,0.7534908540027181,0.00060454157109399,0.00060454157109399,0.0010999053042578667,0.057786021786492774,0.1722905736178871,-1112.0,-161.99267578125,0.0
12,linear,2,0.0007731908387537288,-404.30090645182435,0.3635799518451651,0.4909748198912168,0.7405266769601789,0.0007731908387537288,0.0007731908387537288,0.0015071884449143274,0.0797157841046969,0.25505932901079414,-1112.0,-161.99267578125,0.0
12,direct,3,0.0012185462764373808,-445.5892637522528,0.4007097695613781,0.5140166076208176,0.7795658031675423,0.0012185462764373808,0.0012185462764373808,0.0022786555527139684,0.10496419385481394,0.2985204226759219,-1112.0,-161.99267578125,0.0
12,linear,3,0.0012239580232583645,-464.17892240305446,0.4174270884919558,0.5278929016032297,0.790741999417334,0.0012239580232583645,0.0012239580232583645,0.002221091441782919,0.10984121681078585,0.3180883335508081,-1112.0,-161.99267578125,0.0
12,direct,4,0.0014268308897182524,-520.2278581355462,0.46783080767585117,0.5924236817080998,0.7896895787943227,0.0014268308897182524,0.0014268308897182524,0.002716305660214719,0.12978574180220614,0.37708675840883144,-1112.0,-161.99267578125,0.0
12,linear,4,0.0012063923381382493,-571.7028254830979,0.5141212459380384,0.704405673247836,0.7298652828384469,0.0012063923381382493,0.0012063923381382493,0.0023735527575958534,0.11479771608151346,0.43127051682341283,-1112.0,-161.99267578125,0.0
12,direct,5,0.0017289195599047716,-531.8932244759095,0.47832124503229245,0.601719070542801,0.7949245228355595,0.0017289195599047716,0.0017289195599047716,0.003353754722304276,0.13990065832417492,0.3893659967293954,-1112.0,-161.99267578125,0.0
12,linear,5,0.0014067379160238717,-637.1572370638984,0.5729831268560238,0.7768945690933688,0.737530096940556,0.0014067379160238717,0.0014067379160238717,0.002794489614388055,0.12764312583219783,0.5001693662450505,-1112.0,-161.99267578125,0.0
12,direct,6,0.002458758865061384,-593.1716340590642,0.5334277284703811,0.6574480770809863,0.8113609987860257,0.002458758865061384,0.002458758865061384,0.004849666735565486,0.18046918627188283,0.45386908846455415,-1112.0,-161.99267578125,0.0
12,linear,6,0.002554381714876217,-628.1996173572871,0.5649277134507973,0.6901155915339889,0.8185986817006641,0.002554381714876217,0.002554381714876217,0.00483916651146474,0.18704765095376832,0.490740365564474,-1112.0,-161.99267578125,0.0
12,direct,7,0.0028685564956108336,-652.0583440404181,0.5863834029140451,0.7101776673788591,0.825685500754034,0.0028685564956108336,0.0028685564956108336,0.005768318944271208,0.211240484348802,0.5158546210811369,-1112.0,-161.99267578125,0.0
12,linear,7,0.0032501386173363154,-709.7375357182191,0.6382531796027145,0.7725606947172212,0.8261527980482272,0.0032501386173363154,0.0032501386173363154,0.0064516935302537165,0.22302656853839856,0.5765690915987555,-1112.0,-161.99267578125,0.0
12,direct,8,0.003532479222228994,-673.3521581072688,0.6055325162835147,0.7225289388832612,0.8380737209217172,0.003532479222228994,0.003532479222228994,0.007188191251649445,0.23142653959731366,0.5382689893959938,-1112.0,-161.99267578125,0.0
12,linear,8,0.002920672798571247,-776.6381276634281,0.6984155824311392,0.8746395943948846,0.7985181403939697,0.002920672798571247,0.002920672798571247,0.00609321159414945,0.21733021330706273,0.646990224404469,-1112.0,-161.99267578125,0.0
12,direct,9,0.004617951693763342,-715.4730077968245,0.6434109782345541,0.7539284469917812,0.8534111967810761,0.004617951693763342,0.004617951693763342,0.009447216097441518,0.2746494576283909,0.5826063840831288,-1112.0,-161.99267578125,0.0
12,linear,9,0.004438002962555349,-820.0734452387995,0.7374761198190644,0.8768129280569107,0.8410871877235796,0.004438002962555349,0.004438002962555349,0.009298938537323085,0.28651458501278804,0.692711258830273,-1112.0,-161.99267578125,0.0
12,direct,10,0.005409266018029749,-761.9975418855039,0.6852495880265337,0.7923051892517383,0.8648808531390422,0.005409266018029749,0.005409266018029749,0.011165083276017961,0.3127547778460431,0.6315792002947715,-1112.0,-161.99267578125,0.0
12,linear,10,0.004848660821959149,-854.8387597169852,0.7687398918318225,0.9081678484538239,0.8464733618797663,0.004848660821959149,0.004848660821959149,0.010322855846802832,0.30896841419532006,0.7293060445670833,-1112.0,-161.99267578125,0.0
12,direct,11,0.006553366355760412,-781.1775905915312,0.702497833265765,0.80515276193883,0.8725025442055627,0.006553366355760412,0.006553366355760412,0.013577435038181927,0.337541385034263,0.6517685695944243,-1112.0,-161.99267578125,0.0
12,linear,11,0.005539846566444426,-884.3680477495298,0.7952950069690016,0.9298731094233597,0.8552726161338146,0.005539846566444426,0.005539846566444426,0.011807234851078215,0.33790845985556817,0.7603892660115372,-1112.0,-161.99267578125,0.0
12,direct,12,0.008052606741465103,-808.7885002210544,0.7273277879685747,0.8261897617620154,0.8803398706096311,0.008052606741465103,0.008052606741465103,0.01672599104402623,0.37842669535320056,0.6808324609199248,-1112.0,-161.99267578125,0.0
12,linear,12,0.006339510167123019,-905.696035454098,0.8144748520270668,0.9427726763638326,0.8639143586218515,0.006339510167123019,0.006339510167123019,0.013566853024857037,0.3667261714319967,0.7828396062992898,-1112.0,-161.99267578125,0.0
12,direct,13,0.009221119315918534,-840.3678934001742,0.7557265228418837,0.8525677736394489,0.8864122550818823,0.009221119315918534,0.009221119315918534,0.01927342389102251,0.4163257480319456,0.7140736711443717,-1112.0,-161.99267578125,0.0
12,linear,13,0.007169223137283554,-923.4542220907896,0.8304444443262502,0.953574599712149,0.8708751728254218,0.007169223137283554,0.007169223137283554,0.015398474379800534,0.3950668152988144,0.8015322902228534,-1112.0,-161.99267578125,0.0
12,direct,14,0.010758649520372011,-857.5620292944711,0.7711888752648126,0.8654262382433778,0.8911087290699136,0.010758649520372011,0.010758649520372011,0.022596556081482207,0.4438621458559402,0.7321726220218681,-1112.0,-161.99267578125,0.0
12,linear,14,0.008544236717838568,-938.7849241878133,0.8442310469314871,0.9600301325281518,0.8793797385382911,0.008544236717838568,0.008544236717838568,0.018390764030548394,0.4340799888584353,0.8176697469626014,-1112.0,-161.99267578125,0.0
12,direct,15,0.012521846345049523,-878.6036489735037,0.7901111951200578,0.8818014286603781,0.8960194091773983,0.012521846345049523,0.012521846345049523,0.02648352317945824,0.480726798849959,0.7543215246067365,-1112.0,-161.99267578125,0.0
12,linear,15,0.009569552341507807,-950.3367781199964,0.8546194047841701,0.9676877722574773,0.8831561473495373,0.009569552341507807,0.009569552341507807,0.020649469506321814,0.460576221562869,0.8298294994589128,-1112.0,-161.99267578125,0.0
12,direct,16,0.013957317959455906,-900.0296412403105,0.8093791737772582,0.8995102744062159,0.8997998097481933,0.013957317959455906,0.013957317959455906,0.02975929169828389,0.5145041774707916,0.7768750267962345,-1112.0,-161.99267578125,0.0
12,linear,16,0.010021887588322145,-959.2465369123137,0.8626317777988438,0.9755355055521664,0.88426487082147,0.010021887588322145,0.010021887588322145,0.02169085629786046,0.47398812648494576,0.8392081206181173,-1112.0,-161.99267578125,0.0
12,direct,17,0.015666952617460175,-912.6249832500201,0.820705920188867,0.9093304083935222,0.9025387390693065,0.015666952617460175,0.015666952617460175,0.03356502376036304,0.5381490655887788,0.7901331793268664,-1112.0,-161.99267578125,0.0
12,linear,17,0.012420152266205249,-967.7719821463863,0.8702985450956713,0.9746156653896488,0.8929658900441829,0.012420152266205249,0.012420152266205249,0.026980951162969335,0.5217837715010971,0.8481822043085602,-1112.0,-161.99267578125,0.0
12,direct,18,0.017507525761675673,-928.2065314464845,0.8347181038187814,0.9218019042211256,0.9055287258536036,0.017507525761675673,0.017507525761675673,0.03771812989440184,0.5674083901913223,0.8065346825566211,-1112.0,-161.99267578125,0.0
12,linear,18,0.013804195029449854,-976.6646840183845,0.8782955791532225,0.9786647872055073,0.8974427103493932,0.013804195029449854,0.013804195029449854,0.03015635460972717,0.5492292637096206,0.8575428709532212,-1112.0,-161.99267578125,0.0
12,direct,19,0.0190601908098932,-943.5833688351642,0.8485461949956518,0.9341055032589372,0.9084050913255693,0.0190601908098932,0.0190601908098932,0.041345363318932876,0.5954577676556198,0.8227207023868629,-1112.0,-161.99267578125,0.0
12,linear,19,0.014867812607109917,-983.0411270897508,0.8840297905483373,0.9817345915374772,0.9004773776626062,0.014867812607109917,0.014867812607109917,0.03263283290773997,0.5684671025101447,0.864254864544018,-1112.0,-161.99267578125,0.0
12,direct,20,0.020853207138334103,-953.4911388096092,0.8574560600805836,0.9410202212773479,0.9111983363297618,0.020853207138334103,0.020853207138334103,0.04541729983511122,0.6164657779097819,0.8331498535332426,-1112.0,-161.99267578125,0.0
12,linear,20,0.017417435469917524,-989.5486437162517,0.8898818738455496,0.9816037396642878,0.9065591723905744,0.017417435469917524,0.017417435469917524,0.038358526118259684,0.6051116342309417,0.8711048292343981,-1112.0,-161.99267578125,0.0
12,direct,21,0.022714712883519565,-965.2306465260859,0.868013171336408,0.9493175725020034,0.9143548971169773,0.022714712883519565,0.022714712883519565,0.0496768606012664,0.6404612308998432,0.845507134805922,-1112.0,-161.99267578125,0.0
12,linear,21,0.017848588388977474,-995.5863021620254,0.8953114228075773,0.9864315085151146,0.9076265458666245,0.017848588388977474,0.017848588388977474,0.03943830210459623,0.6149180531689838,0.8774602101792123,-1112.0,-161.99267578125,0.0
12,direct,22,0.024277207190561638,-976.6435888436818,0.8782766086723758,0.9574425239037037,0.9173152296301286,0.024277207190561638,0.024277207190561638,0.05337668244365071,0.664112029509932,0.8575206656773617,-1112.0,-161.99267578125,0.0
12,linear,22,0.01938255615942793,-1000.5606682821889,0.8997847736350614,0.9879658473095976,0.9107448158105176,0.01938255615942793,0.01938255615942793,0.042878546698775055,0.6349725446225891,0.8826963446734954,-1112.0,-161.99267578125,0.0
12,direct,23,0.025990964588993564,-983.9336863412523,0.8848324517457303,0.9620702482143538,0.919717092788203,0.025990964588993564,0.025990964588993564,0.05734681944199725,0.6819977299162882,0.8651943933547411,-1112.0,-161.99267578125,0.0
12,linear,23,0.02199049039719586,-1005.885189179486,0.9045730118520561,0.9882279844982983,0.9153485086857645,0.02199049039719586,0.02199049039719586,0.04856153498592186,0.664116485815947,0.8883010603020574,-1112.0,-161.99267578125,0.0
12,direct,24,0.027776874673554136,-991.510813016716,0.891646414583378,0.9673694834769161,0.9217227024555555,0.027776874673554136,0.027776874673554136,0.061463880007890534,0.699519203305262,0.8731702546794893,-1112.0,-161.99267578125,0.0
12,linear,24,0.023337218128686693,-1010.0813274110301,0.9083465174559616,0.9900644265459094,0.9174620288347887,0.023337218128686693,0.023337218128686693,0.051543280904205555,0.6794219172024428,0.8927180138608047,-1112.0,-161.99267578125,0.0
12,direct,25,0.029395261081073452,-998.6873342385559,0.8981001207181256,0.9725860355053836,0.9234145750935515,0.029395261081073452,0.029395261081073452,0.06515368933861515,0.7164029954381804,0.8807244293041339,-1112.0,-161.99267578125,0.0
12,linear,25,0.02660722156573118,-1014.2333295083932,0.9120803322917208,0.9897403178714546,0.9215349883424472,0.02660722156573118,0.02660722156573118,0.05847027896497399,0.7072426741165915,0.8970885086891237,-1112.0,-161.99267578125,0.0
12,direct,26,0.031293120674283574,-1003.5453636906487,0.9024688522397916,0.9755027498523345,0.9251320433247385,0.031293120674283574,0.031293120674283574,0.06925400190155366,0.7302063707549123,0.8858381050919368,-1112.0,-161.99267578125,0.0
12,linear,26,0.027088697381265927,-1017.3112685709134,0.9148482631033381,0.992058491234533,0.9221716977240795,0.027088697381265927,0.027088697381265927,0.05940801595001444,0.7137505914887895,0.9003284195656543,-1112.0,-161.99267578125,0.0
12,direct,27,0.033388405949438094,-1009.3215599144299,0.9076632733043435,0.9789441998322098,0.9271859146414231,0.033388405949438094,0.033388405949438094,0.07371540167297326,0.7449780740227883,0.8919182647670544,-1112.0,-161.99267578125,0.0
12,linear,27,0.02918212525611058,-1021.0606680612344,0.9182200252349244,0.9933212347590601,0.924393834646702,0.02918212525611058,0.02918212525611058,0.0639736982161962,0.7309740752448751,0.9042751254433216,-1112.0,-161.99267578125,0.0
12,direct,28,0.03545159603319481,-1015.221296884748,0.9129687921625436,0.9823199660667749,0.9294006267816031,0.03545159603319481,0.03545159603319481,0.07805844927083577,0.7604721001338435,0.8981284663306789,-1112.0,-161.99267578125,0.0
12,linear,28,0.03557495690571143,-1023.5546359201138,0.9204628020864325,0.9896800704967581,0.9300609656860294,0.03557495690571143,0.03557495690571143,0.07683558204666247,0.765052941364601,0.9069003345288729,-1112.0,-161.99267578125,0.0
12,direct,29,0.03776039972505186,-1019.4082767077781,0.9167340617875708,0.9840365040097238,0.931605746384498,0.03776039972505186,0.03776039972505186,0.0828237724700132,0.7742263904694214,0.9025357795337359,-1112.0,-161.99267578125,0.0
12,linear,29,0.03609621731053127,-1027.6122180600255,0.9241117068885122,0.9928761990422521,0.930742128555331,0.03609621731053127,0.03609621731053127,0.07838650476960833,0.7729883329555832,0.9111714406945527,-1112.0,-161.99267578125,0.0
12,direct,30,0.04011152556002225,-1023.9658611836439,0.9208326089780973,0.9862029212918262,0.933715150399169,0.04011152556002225,0.04011152556002225,0.08772584902156247,0.7882163177321951,0.9073331998900619,-1112.0,-161.99267578125,0.0
12,linear,30,0.03829644251835944,-1030.8233180228467,0.9269993867111928,0.9938091541918807,0.9327740470100474,0.03829644251835944,0.03829644251835944,0.0830774922685493,0.7871358966791562,0.9145515198591654,-1112.0,-161.99267578125,0.0
12,direct,31,0.04233436533060254,-1028.3530801123534,0.9247779497413255,0.9884616114379433,0.9355729540128773,0.04233436533060254,0.04233436533060254,0.09241088047149085,0.801916996407965,0.9119512894740736,-1112.0,-161.99267578125,0.0
12,linear,31,0.041476709462059405,-1033.2339008405136,0.9291671770148501,0.9935360125037458,0.9352123781334468,0.041476709462059405,0.041476709462059405,0.08979905535853525,0.8029403184175531,0.9170889558938289,-1112.0,-161.99267578125,0.0
12,direct,32,0.04468864303203595,-1031.4881529897993,0.9275972598829126,0.9897147861252604,0.9372369422856273,0.04468864303203595,0.04468864303203595,0.09739849173423434,0.8138295963811802,0.9152513407447563,-1112.0,-161.99267578125,0.0
12,linear,32,0.0428614940220405,-1035.9773237368986,0.9316342839360596,0.9949584591315536,0.9363549557126574,0.0428614940220405,0.0428614940220405,0.09313650408593518,0.8123790768635974,0.9199767472049549,-1112.0,-161.99267578125,0.0
12,direct,33,0.04699422235079554,-1034.7231451385915,0.9305064254843454,0.9911429465925542,0.938821618701247,0.04699422235079554,0.04699422235079554,0.1024098785977241,0.8252702809350797,0.918656569384917,-1112.0,-161.99267578125,0.0
12,linear,33,0.044560650677819384,-1038.4076617198195,0.9338198396760963,0.9958860674110497,0.9376773812125884,0.044560650677819384,0.044560650677819384,0.0970565982894479,0.8224634707994207,0.9225349779900908,-1112.0,-161.99267578125,0.0
12,direct,34,0.049152307619042816,-1037.8830816732896,0.9333480950299363,0.9925632851611748,0.9403411439688474,0.049152307619042816,0.049152307619042816,0.10718880635079048,0.8362891015960355,0.9219827927246125,-1112.0,-161.99267578125,0.0
12,linear,34,0.047962631685998805,-1040.4632482107945,0.9356683886787724,0.995518005493024,0.9398809298435427,0.047962631685998805,0.047962631685998805,0.10433957552123993,0.8361943655154747,0.9246987365618107,-1112.0,-161.99267578125,0.0
12,direct,35,0.051370081381612864,-1040.48237711527,0.9356855909309977,0.9934614579355492,0.9418438767371892,0.051370081381612864,0.051370081381612864,0.11213740125860086,0.8463311438385495,0.9247188720954933,-1112.0,-161.99267578125,0.0
12,linear,35,0.04984531003256564,-1042.6962107211887,0.9376764484902769,0.9962367596114924,0.9412184798882018,0.04984531003256564,0.04984531003256564,0.1087071322304233,0.8453651562499742,0.927049205293439,-1112.0,-161.99267578125,0.0
12,direct,36,0.05353677744028795,-1043.1098953334067,0.938048467026445,0.9944109986368024,0.9433206876355726,0.05353677744028795,0.05353677744028795,0.11707144199247818,0.855903255534186,0.9274846594227619,-1112.0,-161.99267578125,0.0
12,linear,36,0.05151302408875531,-1044.6305916529855,0.9394159996879361,0.9968503518807538,0.9423841782425452,0.05151302408875531,0.05151302408875531,0.11267539353634767,0.8533587687086719,0.9290853800496575,-1112.0,-161.99267578125,0.0
12,direct,37,0.055598034115126926,-1045.5060712361503,0.9402033014713581,0.9952613188071325,0.944679838053222,0.055598034115126926,0.055598034115126926,0.12178368626302477,0.8648358004948729,0.93000693040074,-1112.0,-161.99267578125,0.0
12,linear,37,0.05454493232515838,-1046.6037386242308,0.9411904124318622,0.9967589165792848,0.9442508080708977,0.05454493232515838,0.05454493232515838,0.11931735295714857,0.8642081778920138,0.9311623608485876,-1112.0,-161.99267578125,0.0
12,direct,38,0.05770776948170952,-1047.4784345763462,0.9419770095111027,0.9958244091459253,0.945926812859503,0.05770776948170952,0.05770776948170952,0.12657336503215189,0.8729233839303859,0.9320830863312408,-1112.0,-161.99267578125,0.0
12,linear,38,0.05639324047389356,-1048.350196673518,0.9427609682315805,0.9972128604898451,0.9453959185489074,0.05639324047389356,0.05639324047389356,0.12364943537869903,0.871702738252206,0.9330007235693417,-1112.0,-161.99267578125,0.0
12,direct,39,0.059746378131426914,-1049.4205350214593,0.9437235027171402,0.9964364582469208,0.9470985278654687,0.059746378131426914,0.059746378131426914,0.1312540094816453,0.8805418856815426,0.9341273868283029,-1112.0,-161.99267578125,0.0
12,linear,39,0.059175125086730736,-1049.9167767424744,0.9441697632576217,0.9971067624268175,0.9469093971037218,0.059175125086730736,0.059175125086730736,0.12978978886999162,0.8805031691390021,0.934649742507427,-1112.0,-161.99267578125,0.0
12,direct,40,0.0617025966159134,-1051.1631746664762,0.9452906247000692,0.9969331832828637,0.9481985759439389,0.0617025966159134,0.0617025966159134,0.13577741754192346,0.8875770889335832,0.9359617302071289,-1112.0,-161.99267578125,0.0
12,linear,40,0.06078830970534842,-1051.454748361798,0.9455528312606091,0.9976068541010821,0.9478211054520295,0.06078830970534842,0.06078830970534842,0.13379458960726168,0.886459084139769,0.9362686475201735,-1112.0,-161.99267578125,0.0
12,direct,41,0.0637060127367132,-1052.7282823187418,0.946698095610379,0.9972937945640097,0.9492670071453219,0.0637060127367132,0.0637060127367132,0.1404413975632406,0.8940780565513347,0.9376091992448574,-1112.0,-161.99267578125,0.0
12,linear,41,0.06294796049128282,-1052.908893259053,0.9468605155207308,0.9977698268086813,0.948976898358631,0.06294796049128282,0.06294796049128282,0.13880450901069905,0.8932216522232529,0.9377993145583996,-1112.0,-161.99267578125,0.0
12,direct,42,0.06562681486473745,-1054.237284962405,0.9480551123762639,0.9976264344515952,0.9503107372023667,0.06562681486473745,0.06562681486473745,0.1450283453411918,0.9001948469440096,0.9391976108341092,-1112.0,-161.99267578125,0.0
12,linear,42,0.06535907840607938,-1054.3497849625787,0.9481562814411683,0.9978050085493022,0.9502420546271684,0.06535907840607938,0.06535907840607938,0.14439843247409834,0.9001002878435183,0.9393160309739395,-1112.0,-161.99267578125,0.0
12,direct,43,0.06749467982723802,-1055.5772440530532,0.9492601115585011,0.9978518593929957,0.9513036455490963,0.06749467982723802,0.06749467982723802,0.14957074433275577,0.9057886059859599,0.9406080832130986,-1112.0,-161.99267578125,0.0
12,linear,43,0.06719707798700232,-1055.6158157595316,0.9492947983449037,0.9979881522625064,0.9512084849833021,0.06719707798700232,0.06719707798700232,0.1489692246189225,0.9054989612634725,0.9406486846963663,-1112.0,-161.99267578125,0.0
12,direct,44,0.0693820793984474,-1056.87457295825,0.95042677424303,0.9980878067219551,0.952247655809503,0.0693820793984474,0.0693820793984474,0.15427901561973373,0.9109609500848086,0.9419736820586272,-1112.0,-161.99267578125,0.0
12,linear,44,0.06939243077972798,-1056.876671251391,0.950428661197294,0.9980777611354219,0.9522591307074892,0.06939243077972798,0.06939243077972798,0.15429897487291167,0.9110120056977485,0.9419758907712207,-1112.0,-161.99267578125,0.0
12,direct,45,0.07120119629848687,-1058.0665741775845,0.9514987177855979,0.9982745222384439,0.9531433454317155,0.07120119629848687,0.07120119629848687,0.15899256632455058,0.9157188977192838,0.9432284105106575,-1112.0,-161.99267578125,0.0
12,linear,45,0.07120115621135145,-1058.066574181451,0.9514987177890741,0.9982745318788891,0.9531433362305892,0.07120115621135145,0.07120115621135145,0.1589924894082198,0.9157188669788541,0.9432284105147275,-1112.0,-161.99267578125,0.0
13,direct,1,0.0,-287.0929749411209,0.272902067434526,0.3617296120718402,0.7544366242825792,0.0003374663693591937,0.0003374663693591937,0.0006630024629161642,0.04515663292493741,0.17362933672777142,-1052.0,-126.3778076171875,0.0
13,linear,1,0.0,-312.2876430917494,0.2968513717602182,0.39845649828497315,0.7450032137458386,0.0003519191032083258,0.0003519191032083258,0.0006802324889408037,0.044767866864993185,0.2008485070955111,-1052.0,-126.3778076171875,0.0
13,direct,2,0.0,-267.51698058609685,0.25429370778146126,0.34064981522200827,0.7464959510274004,0.00022755953498671498,0.00022755953498671498,0.0004358458417907697,0.03269129159201151,0.1524803252670264,-1052.0,-126.3778076171875,0.0
13,linear,2,0.0,-368.6414707495507,0.35041964900147404,0.48187911591867816,0.7271940979085941,0.00032303986314227267,0.00032303986314227267,0.0005939820977920666,0.041118129964006093,0.26173061225845096,-1052.0,-126.3778076171875,0.0
13,direct,3,0.0,-358.84047843395285,0.3411031163820847,0.44306118978796005,0.7698781212259408,0.0004597497448278727,0.0004597497448278727,0.000881619302445889,0.056622358076709574,0.25114206717358506,-1052.0,-126.3778076171875,0.0
13,linear,3,0.0,-382.211647545618,0.3633190566022973,0.4690992873111709,0.7745035356689731,0.000398402344280528,0.000398402344280528,0.0007502499141514665,0.05439960175751375,0.2763912123474936,-1052.0,-126.3778076171875,0.0
13,direct,4,0.0,-419.6082352681149,0.39886714379098465,0.5118534260175359,0.779260474808895,0.0005002451042134573,0.0005002451042134573,0.0009645081047185559,0.06810037540374334,0.31679278010401807,-1052.0,-126.3778076171875,0.0
