,size,pid,penalty,pen,energy,approx_ratio,feas_ratio,feas_approx_ratio,p_opt,p_999,p_99,p_9,rnd_approx_ratio,min_val,rnd_val,max_val
256,8,0,auto,35.999999640000006,-65.86770187846601,0.5399081662793342,0.9083157869938848,0.5944057936790755,0.022169274660314032,0.022169274660314032,0.049523112061512886,0.1480297648545345,0.487248231253784,-122.0,-12.52734375,0.0
257,8,0,max,54.0,-65.6096432773392,0.5377923569545244,0.9098439718138982,0.5910819586817309,0.02115852008277404,0.02115852008277404,0.0474048015705994,0.14542265220216954,0.48489094305080593,-122.0,-12.52734375,0.0
258,8,1,auto,0.13999999998600002,-270.3707778225247,0.9452896834961657,0.9720925048194144,0.9724277049865456,0.6268001698567192,0.6268001698567192,0.6268001698567192,0.9167178817188988,0.9389026695766537,-286.0,-30.19140625,0.0
259,8,1,max,84.0,-143.79635758763385,0.5026966891363219,0.851769777075389,0.5901790632468389,0.03404608739167746,0.03404608739167746,0.03404608739167746,0.06759148538056467,0.4441013871827121,-286.0,-30.19140625,0.0
260,8,2,auto,0.49999999875,-86.53451808860363,0.9615456338565997,0.9953592858644061,0.9660286968856262,0.8449453645586851,0.8449453645586851,0.8449453645586851,0.9104709082917085,0.9264253301279258,-90.0,-42.8984375,0.0
261,8,2,max,20.0,-61.53502779408153,0.6836697449875851,0.9709938430739518,0.7040927703755957,0.015380855119673287,0.015380855119673287,0.015380855119673287,0.10746762911064667,0.3956681966565659,-90.0,-42.8984375,0.0
262,8,3,auto,1.3333333318518517,-110.55286851299043,0.7675331376348055,0.922863956765902,0.8316861136548878,0.2865382008878092,0.2865382008878092,0.2865382008878092,0.2865382008878092,0.6134501530100469,-144.0,-57.47265625,0.0
263,8,3,max,31.0,-80.78643364467355,0.5610379845095769,0.979292650770951,0.5729012507833058,0.0011478073423270472,0.0011478073423270472,0.0011478073423270472,0.0011478073423270472,0.26943826522669084,-144.0,-57.47265625,0.0
264,8,4,auto,0.008264462809746602,-72.30318919826134,0.9905804842182835,0.9942921907671494,0.9962669861200437,0.9405987503847734,0.9405987503847734,0.9405987503847734,0.9860337062804921,0.9860898654674752,-73.0,-22.90625,0.0
265,8,4,max,20.0,-30.66325060206767,0.4200154736292624,0.9386466012335667,0.44746923184644705,0.0031546812308227796,0.0031546812308227796,0.0031546812308227796,0.015755182409158346,0.15484966891214313,-73.0,-22.90625,0.0
266,8,5,auto,0.08284023668148874,-76.81938323234121,0.7525662983537896,0.8789706491123281,0.8561904758865451,0.13603713029344097,0.13603713029344097,0.13603713029344097,0.4135410562627285,0.646994255926803,-102.0,-30.66796875,0.0
267,8,5,max,26.0,-46.86360525310311,0.4594772172932116,0.9341771702239282,0.49185232944953255,0.00307588725868033,0.00307588725868033,0.00307588725868033,0.014623799025223882,0.22704577760223404,-102.0,-30.66796875,0.0
268,8,6,auto,0.9999999975,-84.40628934509661,0.7605145715688837,0.9134932141523201,0.8325344510354206,0.09460785775915369,0.09460785775915369,0.09460785775915369,0.24835347087336712,0.6177004757605982,-111.0,-41.4375,0.0
269,8,6,max,27.0,-52.320779220313625,0.47129993429175093,0.9590679616402747,0.49141453279879777,0.002564316324589415,0.002564316324589415,0.002564316324589415,0.01289662739375305,0.15645325024709614,-111.0,-41.4375,0.0
270,8,7,auto,0.279999999888,-66.94205165389377,0.8067357779183278,0.9016056396383169,0.8947767654181417,0.05298798136982949,0.05298798136982949,0.05298798136982949,0.5626899732624537,0.6667070880003896,-83.0,-34.8203125,0.0
271,8,7,max,26.0,-44.26295895992601,0.5331815238157731,0.9394813793841272,0.567527505617299,0.006169691913425105,0.006169691913425105,0.006169691913425105,0.05968499831828612,0.1959881217562071,-83.0,-34.8203125,0.0
272,8,8,auto,0.059999999994000006,-46.87188441625404,0.8524649881570721,0.9442082034767002,0.9028358205512117,0.17159409580623333,0.17159409580623333,0.17159409580623333,0.5720912058267302,0.7697213823108714,-55.0,-19.703125,0.0
273,8,8,max,17.0,-28.84202320372168,0.5245768345943536,0.9314578753137188,0.5631782697823816,0.00944090567411227,0.00944090567411227,0.00944090567411227,0.05906468333894378,0.25891522135377937,-55.0,-19.703125,0.0
274,8,9,auto,0.10714285713739066,-141.09735532648048,0.9282492636792152,0.9499437552314336,0.9771623409988806,0.8369343572053749,0.8369343572053749,0.8369343572053749,0.8369343572053749,0.9170950800088815,-152.0,-20.4921875,0.0
275,8,9,max,40.0,-116.6185528594753,0.7673345339823454,0.9552848274535017,0.8032520897749684,0.2098956293317364,0.2098956293317364,0.2098956293317364,0.2098956293317364,0.7309555495760018,-152.0,-20.4921875,0.0
276,8,10,auto,1.679999999328,-133.4013774206636,0.626277895553375,0.875571836766533,0.7152787118715525,0.019053390362938617,0.019053390362938617,0.019053390362938617,0.20527425504329172,0.5302725299022587,-213.0,-43.54296875,0.0
277,8,10,max,59.0,-165.02429665577466,0.7747738182490927,0.9136549638931186,0.8479938804773215,0.0029905026215825614,0.0029905026215825614,0.0029905026215825614,0.5401741149329858,0.7168857320918908,-213.0,-43.54296875,0.0
278,8,11,auto,0.4999999996875,-60.27215918370744,0.6149104388128629,0.7797124075795506,0.7886374935621713,0.10966870503223113,0.10966870503223113,0.10966870503223113,0.17317474866115995,0.5364596252173691,-98.0,-16.609375,0.0
279,8,11,max,36.0,-42.10793002369514,0.4296311270223155,0.9073044427470918,0.47352476939438265,0.00920692715705326,0.00920692715705326,0.00920692715705326,0.015413480086383671,0.3132861435047973,-98.0,-16.609375,0.0
280,8,12,auto,0.07111111110795061,-113.84944709378166,0.9900562177960442,0.9940442430028451,0.995988080777216,0.9670020457696722,0.9670020457696722,0.9670020457696722,0.9749225678571116,0.9839030744348074,-115.0,-43.5234375,0.0
281,8,12,max,27.0,-52.75877288523896,0.45873896232858985,0.9661404570546628,0.4748160155999296,0.003171817434256876,0.003171817434256876,0.003171817434256876,0.009197716197915411,0.12920788384638618,-115.0,-43.5234375,0.0
282,8,13,auto,1.0624999993359374,-42.08081008498373,0.4476662626012039,0.8056235361020959,0.5556767429700211,0.030213545198861415,0.030213545198861415,0.030213545198861415,0.1276260756354517,0.42020098507048664,-94.0,-4.453125,0.0
283,8,13,max,54.0,-38.55479837775366,0.4101421920191071,0.88334893432318,0.4643037151942196,0.015791406119484697,0.015791406119484697,0.015791406119484697,0.06252257930190952,0.38082482920541516,-94.0,-4.453125,0.0
284,8,14,auto,0.3124999998046875,-88.55933684474395,0.6761124500936582,0.8067965638390842,0.8380209837241065,0.1909384277679128,0.1909384277679128,0.1909384277679128,0.4605360890536698,0.6127731923962667,-131.0,-21.3984375,0.0
285,8,14,max,48.0,-58.743862797057076,0.4484286943789353,0.9052915214482034,0.49534175870948144,0.007316791755474269,0.007316791755474269,0.007316791755474269,0.02975621704743405,0.3407380738486924,-131.0,-21.3984375,0.0
286,8,15,auto,0.2040816326114119,-89.31977868865856,0.8436544842417558,0.9285015342821371,0.9086193755124163,0.29653376005509074,0.29653376005509074,0.29653376005509074,0.5685514054727343,0.7479555745659657,-106.0,-39.8203125,0.0
287,8,15,max,29.0,-56.522198571243074,0.5335022165248218,0.9179667126937914,0.5811781725279003,0.024693788411659416,0.024693788411659416,0.024693788411659416,0.05131032759111573,0.2523717881146398,-106.0,-39.8203125,0.0
288,8,16,auto,0.374999999765625,-50.687430446251355,0.8448715632274533,0.9641350835357553,0.8762999891354134,0.024019869646557716,0.024019869646557716,0.024019869646557716,0.5281132584746487,0.6901055757494277,-60.0,-29.94921875,0.0
289,8,16,max,16.0,-35.39275678043078,0.5898557805196628,0.9814574090452894,0.6009998753725276,0.00562168596006764,0.00562168596006764,0.00562168596006764,0.11126155559295711,0.1811446426348992,-60.0,-29.94921875,0.0
290,8,17,auto,0.9999999900000002,-58.749893066459954,0.804836647387527,0.9596983666748067,0.8386350079725056,0.10422275483948949,0.10422275483948949,0.10422275483948949,0.3513833267728244,0.608286548374718,-73.0,-36.62109375,0.0
291,8,17,max,19.0,-42.440388367906685,0.5813301017810797,0.9805841283761081,0.592840619135646,0.005543240026123799,0.005543240026123799,0.005543240026123799,0.052975987362918545,0.1599634298490402,-73.0,-36.62109375,0.0
292,8,18,auto,0.05333333333096296,-71.51195606123852,0.8721125436532381,0.9462166503550853,0.9216837849196183,0.5467889659454725,0.5467889659454725,0.5467889659454725,0.5841312374801015,0.8078067825108849,-82.0,-27.4296875,0.0
293,8,18,max,21.0,-38.1808979117583,0.46571553191075743,0.9517827512174608,0.4893086487594394,0.0036188210951321035,0.0036188210951321035,0.0036188210951321035,0.0059355330083998206,0.19701573839728884,-82.0,-27.4296875,0.0
294,8,19,auto,0.74999999953125,-101.83507388490783,0.6248463384553171,0.8262185211157723,0.756272490250508,0.051013456917699165,0.051013456917699165,0.051013456917699165,0.10786262728047002,0.5101601362240006,-163.0,-38.1328125,0.0
295,8,19,max,49.0,-83.39087718162197,0.5116762916709793,0.8894922209890365,0.5752453811254702,0.008051919322252006,0.008051919322252006,0.008051919322252006,0.024033411926948738,0.3624496201744111,-163.0,-38.1328125,0.0
296,8,20,auto,2.749999993125,-96.52452726185906,0.7647236498102133,0.9520962552332535,0.8031999344676176,0.03369105730408188,0.03369105730408188,0.03369105730408188,0.2536079073977282,0.5492400823796846,-126.0,-60.609375,0.0
297,8,20,max,29.0,-65.99701859958778,0.5234965151559777,0.9775801503568765,0.5355023984119046,0.0034237441996885797,0.0034237441996885797,0.0034237441996885797,0.031169507074918234,0.08239168228760278,-126.0,-60.609375,0.0
298,8,21,auto,0.11224489795345689,-97.64073348713207,0.8345453166565265,0.8675281174041495,0.9619807126870823,0.6135047042950648,0.6135047042950648,0.6135047042950648,0.7640369146119936,0.7487084358942201,-117.0,-39.9609375,0.0
299,8,21,max,25.0,-65.42410641756838,0.5592031574141465,0.9420913133789487,0.5935763863573716,0.009202974536190522,0.009202974536190522,0.009202974536190522,0.03184600279830582,0.33052282947457184,-117.0,-39.9609375,0.0
300,8,22,auto,2.9999999700000006,-30.7031294447057,0.42643858954744424,0.9230710240603283,0.4619780909941919,0.003824211561675093,0.003824211561675093,0.003824211561675093,0.024733526711179663,0.18407047448056332,-72.0,-21.38671875,0.0
301,8,22,max,30.0,-42.545045550275276,0.5907547999434299,0.8627768718593919,0.684713300983926,0.006994485917027825,0.006994485917027825,0.006994485917027825,0.09805722051135483,0.41803902607628857,-72.0,-21.38671875,0.0
302,8,23,auto,0.10937499998291017,-59.72824390776543,0.7560659067251517,0.8368807119851047,0.9034333040508749,0.2535897037589428,0.2535897037589428,0.2535897037589428,0.5514611780793572,0.6708100647486456,-79.0,-20.45703125,0.0
303,8,23,max,26.0,-34.740963392361614,0.43984951858016824,0.9417676391247449,0.4670467536864542,0.004478864286267805,0.004478864286267805,0.004478864286267805,0.016830959453586567,0.2439905670544187,-79.0,-20.45703125,0.0
304,8,24,auto,0.9999999900000002,-68.99109026783879,0.690250685824692,0.8835504527389925,0.7812238493964049,0.02380246533806682,0.02380246533806682,0.02380246533806682,0.17200411356678497,0.37977335014975616,-100.0,-50.00390625,0.0
305,8,24,max,22.0,-57.8095039663544,0.5780350212830068,0.9802693647683014,0.589669576606255,0.002222774275500107,0.002222774275500107,0.002222774275500107,0.026617713078165104,0.15612415152642597,-100.0,-50.00390625,0.0
306,8,25,auto,2.74999999828125,-88.79507483999332,0.4650143687902233,0.8588630845622318,0.5414301501004019,0.06695692437771171,0.06695692437771171,0.06695692437771171,0.12787412323743938,0.43415958388923637,-191.0,-10.375,0.0
307,8,25,max,86.0,-99.57121999612706,0.5213373741568893,0.9296661799099294,0.560779111279921,0.12161818291902361,0.12161818291902361,0.12161818291902361,0.15733376599840435,0.4938199030927449,-191.0,-10.375,0.0
308,8,26,auto,8.999999910000001,-64.98387458034411,0.6433167630280826,0.9740796927820119,0.6604354528639678,0.020232514154840956,0.020232514154840956,0.020232514154840956,0.15417453788014443,0.33948505570371024,-101.0,-46.47265625,0.0
309,8,26,max,25.0,-63.81835967703345,0.6320321585360289,0.9717146480107661,0.6504297942095304,0.015792304287800363,0.015792304287800363,0.015792304287800363,0.09810957708662646,0.31811018535142654,-101.0,-46.47265625,0.0
310,8,27,auto,0.06122448978342357,-88.01993809213886,0.8982353410229751,0.9405431189376516,0.9550177157614386,0.7437896298847528,0.7437896298847528,0.7437896298847528,0.7437896298847528,0.8925747025853571,-98.0,-5.09765625,0.0
311,8,27,max,42.0,-35.86389013235802,0.36587694682949373,0.936532214126315,0.3906720359542763,0.01161470526175479,0.01161470526175479,0.01161470526175479,0.01161470526175479,0.3311674672616429,-98.0,-5.09765625,0.0
312,8,28,auto,0.12499999998046876,-124.41807715535974,0.8022659700258836,0.9008745842216511,0.8905412407866244,0.23491250670752475,0.23491250670752475,0.23491250670752475,0.4382989135916795,0.7216959138236143,-155.0,-45.11328125,0.0
313,8,28,max,35.0,-83.97628724120592,0.5418870679453612,0.9012952763976383,0.6012314522619207,0.006131669308125949,0.006131669308125949,0.006131669308125949,0.01272530912632392,0.3536642683782559,-155.0,-45.11328125,0.0
314,8,29,auto,0.2812499999560547,-80.16983146698531,0.6263039576451179,0.7637868625361856,0.8199983377109289,0.11863300183870705,0.11863300183870705,0.11863300183870705,0.29987963726167355,0.5150299768515622,-128.0,-29.375,0.0
315,8,29,max,44.0,-60.61989233581758,0.4737239766978736,0.9230966174756708,0.513190025539617,0.006871272861118211,0.006871272861118211,0.006871272861118211,0.028117998010526654,0.3168049919981504,-128.0,-29.375,0.0
316,8,30,auto,7.999999920000001,-44.83971424601869,0.39697386949714664,0.9166596792261114,0.43306570420146684,0.0039037123882781034,0.0039037123882781034,0.0039037123882781034,0.0039037123882781034,0.2427949508323548,-113.0,-22.984375,0.0
317,8,30,max,36.0,-52.23250692016819,0.4621156323726755,0.9355650354377433,0.493942820507882,0.00567705948763796,0.00567705948763796,0.00567705948763796,0.00567705948763796,0.32492283334330224,-113.0,-22.984375,0.0
318,8,31,auto,0.124999999921875,-80.20065831580115,0.8910581331168104,0.9425622638837649,0.9453573172399931,0.6242159366613764,0.6242159366613764,0.6242159366613764,0.6743789207848169,0.8049123982304296,-90.0,-39.76953125,0.0
319,8,31,max,22.0,-45.5212769488274,0.5057412123307349,0.9784134831165555,0.5168992670867429,0.00286240144540503,0.00286240144540503,0.00286240144540503,0.008906970379255398,0.11450710777664003,-90.0,-39.76953125,0.0
320,8,32,auto,1.9999999800000003,-43.18615250375438,0.7099410499553825,0.9147460930266162,0.7761072229413999,0.04604367330203536,0.04604367330203536,0.04604367330203536,0.19310339239676844,0.41042728389930455,-61.0,-30.78515625,0.0
321,8,32,max,20.0,-33.509207625868726,0.5489692891924819,0.9905048822747768,0.5542317852404001,0.004547306431642114,0.004547306431642114,0.004547306431642114,0.03425033382892901,0.09015606363573288,-61.0,-30.78515625,0.0
322,8,33,auto,0.159999999936,-93.9820718437041,0.7013780409810629,0.8822909784199572,0.7949509381101453,0.0829385627037985,0.0829385627037985,0.0829385627037985,0.3184030380850371,0.564782292875154,-134.0,-42.05078125,0.0
323,8,33,max,43.0,-65.23353566055262,0.4868464843522941,0.9399651831591251,0.5179409759796142,0.003735908343990391,0.003735908343990391,0.003735908343990391,0.016583617057644974,0.252125626793894,-134.0,-42.05078125,0.0
324,8,34,auto,1.9999999800000003,-37.14236043442078,0.4220487897978639,0.9422982644353326,0.44789299283149425,0.004418439815745922,0.004418439815745922,0.004418439815745922,0.025189119488584533,0.20267280734960622,-88.0,-24.21484375,0.0
325,8,34,max,28.0,-36.72137205412456,0.41729914242877353,0.9425647802215549,0.4427272811219247,0.0040738693863961,0.0040738693863961,0.0040738693863961,0.02361611936253917,0.19607270781161656,-88.0,-24.21484375,0.0
326,8,35,auto,3.249999991875,-76.83797048085229,0.5191959716926825,0.88571222329163,0.5861903652669043,0.011872253323050018,0.011872253323050018,0.011872253323050018,0.058764221022864764,0.44788824230507296,-148.0,-19.109375,0.0
327,8,35,max,63.0,-75.2498594595843,0.508439274119231,0.8907115994691246,0.5708236812255136,0.010115601626472199,0.010115601626472199,0.010115601626472199,0.05112273283923288,0.43556685724492605,-148.0,-19.109375,0.0
328,8,36,auto,1.749999995625,-47.9207311844705,0.5097706689939591,0.8974103140944122,0.568046367405945,0.004225588925399295,0.004225588925399295,0.004225588925399295,0.030419814930068654,0.3412836264923189,-94.0,-24.046875,0.0
329,8,36,max,32.0,-58.84480480887499,0.6260119862785543,0.9405277331211743,0.6655965201590722,0.002823926014637931,0.002823926014637931,0.002823926014637931,0.039009264872787,0.4974463944087557,-94.0,-24.046875,0.0
330,8,37,auto,0.6666666664814814,-58.7306879076562,0.48943114865097426,0.8571561502633757,0.5709941514163881,0.016165269291562267,0.016165269291562267,0.016165269291562267,0.0963220699087478,0.4355497374535766,-120.0,-11.453125,0.0
331,8,37,max,59.0,-56.718387957497264,0.4725787316404261,0.910205184952992,0.5192002193053127,0.01362746571475184,0.01362746571475184,0.01362746571475184,0.06292675867213467,0.4170112032934828,-120.0,-11.453125,0.0
332,8,38,auto,0.7777777769135802,-52.719093566565554,0.7519759443877847,0.9556586613399172,0.7868666656915436,0.1655114144254395,0.1655114144254395,0.1655114144254395,0.40469689534250314,0.5370539925743807,-70.0,-32.671875,0.0
333,8,38,max,18.0,-35.42786339612967,0.5060568563538631,0.9880521957293178,0.5121762377951338,0.004220993903424052,0.004220993903424052,0.004220993903424052,0.02296568118961557,0.0738314178954789,-70.0,-32.671875,0.0
334,8,39,auto,0.08264462809234342,-79.21385902809688,0.6770600855548693,0.840196654013743,0.8058352557350159,0.09783406961754391,0.09783406961754391,0.09783406961754391,0.27916688826449226,0.5868426904366293,-117.0,-25.54296875,0.0
335,8,39,max,43.0,-51.57018287988379,0.4407649254670762,0.8936257141713632,0.49323214235815327,0.004757367852404389,0.004757367852404389,0.004757367852404389,0.014857720336152642,0.2845840694165741,-117.0,-25.54296875,0.0
336,8,40,auto,0.9999999900000002,-73.07755395681066,0.7536360727146769,0.8845973838535421,0.8519537661660689,0.10502891537375222,0.10502891537375222,0.10502891537375222,0.42381217557314754,0.6176232400689017,-97.0,-34.4375,0.0
337,8,40,max,25.0,-56.04463663134231,0.5776705073309852,0.945231854866577,0.6111415991291634,0.00682356465988024,0.00682356465988024,0.00682356465988024,0.04573950835635763,0.3453688172841927,-97.0,-34.4375,0.0
338,8,41,auto,0.017777777776987653,-112.39408145096398,0.9947749562491114,0.9992025432868684,0.9955688793353222,0.8588133283840734,0.8588133283840734,0.8588133283840734,0.9984727362805514,0.9915293169204227,-113.0,-41.46875,0.0
339,8,41,max,32.0,-59.179895902754595,0.5236563804902317,0.9345094164197392,0.5603543113524166,0.009867914522289736,0.009867914522289736,0.009867914522289736,0.05858657082804808,0.24760011746970162,-113.0,-41.46875,0.0
340,8,42,auto,0.12499999998046876,-67.10783619062784,0.7374247108983928,0.8596811513244117,0.8577886228659631,0.11641455505037121,0.11641455505037121,0.11641455505037121,0.4450348512973472,0.703433187781261,-91.0,-10.4375,0.0
341,8,42,max,48.0,-40.49585573920701,0.4450323825516645,0.9449214036690267,0.47097290930616276,0.015661280877588595,0.015661280877588595,0.015661280877588595,0.09263328044664397,0.3731060448621506,-91.0,-10.4375,0.0
342,8,43,auto,0.03571428571246356,-66.09944968244059,0.7028667444558887,0.9601639148240483,0.7320278689963997,0.01216450799768973,0.01216450799768973,0.01216450799768973,0.10591456172594611,0.4966496912406478,-94.0,-38.5703125,0.0
343,8,43,max,24.0,-45.971059863132865,0.4890725188202323,0.9720572050126475,0.5031314168530534,0.0022882013501903313,0.0022882013501903313,0.0022882013501903313,0.019507468139090114,0.1335159496097261,-94.0,-38.5703125,0.0
344,8,44,auto,0.239999999904,-60.96023595305912,0.883170950353557,0.9467932770291451,0.9328023041363129,0.5313484286450287,0.5313484286450287,0.5313484286450287,0.7091223632149416,0.7795909620885773,-69.0,-32.5234375,0.0
345,8,44,max,17.0,-35.24234260649693,0.5108171140817385,0.993495542257737,0.514161455542012,0.0041659014594480495,0.0041659014594480495,0.0041659014594480495,0.01576532995287238,0.07453841371420164,-69.0,-32.5234375,0.0
346,8,45,auto,0.9999999988888888,-72.77039395265787,0.6738696178483964,0.872762523053322,0.7721110841135714,0.02068652939188862,0.02068652939188862,0.02068652939188862,0.14359546305360368,0.40509372373881364,-108.0,-48.78125,0.0
347,8,45,max,29.0,-60.237542960615905,0.557738004539477,0.9559157050717174,0.5834594008450074,0.002978074129913368,0.002978074129913368,0.002978074129913368,0.027473707820829807,0.193457189836258,-108.0,-48.78125,0.0
348,8,46,auto,0.3055555555343364,-99.62870929695693,0.5385316598083508,0.7157065754089068,0.7524475508705085,0.16634487570464493,0.16634487570464493,0.16634487570464493,0.16634487570464493,0.5018451308356349,-185.0,-13.625,0.0
349,8,46,max,62.0,-69.82470726499075,0.37742544277318474,0.8788939388788808,0.42943229675087935,0.010357392231360655,0.010357392231360655,0.010357392231360655,0.010357392231360655,0.32793410512029614,-185.0,-13.625,0.0
350,8,47,auto,0.01679012345670721,-256.38901147593515,0.953036780653846,0.9772700736854606,0.9752030746831053,0.7241744749856874,0.7241744749856874,0.7241744749856874,0.8590607554082802,0.93677216877868,-269.0,-69.546875,0.0
351,8,47,max,51.0,-112.60379200271575,0.41860453371939055,0.9213343675458493,0.45434594482177404,0.0033924995138731027,0.0033924995138731027,0.0033924995138731027,0.006534248607009043,0.21587486785537077,-269.0,-69.546875,0.0
352,8,48,auto,7.999999920000001,-92.36453702367096,0.6598727764286749,0.8311370921379941,0.7939397515411524,0.2488497338135797,0.2488497338135797,0.2488497338135797,0.2488497338135797,0.6453592007811251,-140.0,-5.6796875,0.0
353,8,48,max,76.0,-55.34328606991877,0.39561095375523087,0.6722570200470165,0.5884816996445237,0.06641032616814788,0.06641032616814788,0.06641032616814788,0.06641032616814788,0.36974004635314384,-140.0,-5.6796875,0.0
354,8,49,auto,3.444444440617284,-89.49377970726559,0.5425082866608313,0.980463715063637,0.553318066059813,0.00019806418888345808,0.00019806418888345808,0.00019806418888345808,0.09217196536255515,0.5065456858230366,-165.0,-11.984375,0.0
355,8,49,max,66.0,-80.50433677327082,0.48792527836920574,0.9815118835634451,0.4971160171772553,0.0025251213813000093,0.0025251213813000093,0.0025251213813000093,0.03427760900495975,0.4477971564882398,-165.0,-11.984375,0.0
356,8,50,auto,0.09722222221547068,-70.9739640651541,0.6063633109450876,0.731722012236228,0.8286798822574305,0.15010822571353838,0.15010822571353838,0.15010822571353838,0.22735793942088497,0.46197875802189275,-117.0,-31.453125,0.0
357,8,50,max,31.0,-50.322550644313715,0.4301253213366407,0.9069454294691905,0.4742571133396426,0.00307909120186539,0.00307909120186539,0.00307909120186539,0.006959582602088303,0.2205741079883247,-117.0,-31.453125,0.0
358,8,51,auto,11.999999880000003,-44.494103108646414,0.5856116774190673,0.8883282632869174,0.6592289152798497,0.014948068357597074,0.014948068357597074,0.014948068357597074,0.0421822795742065,0.4931177976252817,-76.0,-13.84375,0.0
359,8,51,max,33.0,-44.47166442099509,0.5851894066322194,0.9266144673790608,0.6315349341430359,0.01095066883501587,0.01095066883501587,0.01095066883501587,0.0365565155149976,0.4927567930979602,-76.0,-13.84375,0.0
360,8,52,auto,0.009451795841031157,-99.971536211724,0.9997178361874294,0.9999365396680091,0.9997812826395439,0.9968225661067446,0.9968225661067446,0.9968225661067446,0.9997266106641591,0.9994989183194433,-100.0,-43.1953125,0.0
361,8,52,max,25.0,-46.958394677341616,0.4696618179823529,0.983353148885656,0.47761256321249146,0.003220537005120023,0.003220537005120023,0.003220537005120023,0.0213025683141179,0.06624597974140102,-100.0,-43.1953125,0.0
362,8,53,auto,2.9999999700000006,-52.2756570233574,0.428551415689757,0.9001391030043226,0.4760946549921174,0.003923252463354666,0.003923252463354666,0.003923252463354666,0.008769709082668352,0.27479657896150383,-122.0,-25.85546875,0.0
363,8,53,max,36.0,-49.80148807173976,0.4082534142720444,0.8977570920622484,0.4547481917789596,0.004040429222424767,0.004040429222424767,0.004040429222424767,0.008617903964502897,0.2490627288979555,-122.0,-25.85546875,0.0
364,8,54,auto,0.05555555554012345,-76.49125266016053,0.955984109825632,0.9732206490997325,0.9822891763650463,0.7714988276742,0.7714988276742,0.7714988276742,0.9264410195395201,0.9297482153137099,-80.0,-30.0546875,0.0
365,8,54,max,24.0,-36.59917611786715,0.4575151283630983,0.9658080527077478,0.4737122734485439,0.003939241251166914,0.003939241251166914,0.003939241251166914,0.027722886272290432,0.13103308979931105,-80.0,-30.0546875,0.0
366,8,55,auto,0.015555555555382716,-67.52756870971295,0.41971374414134177,0.5185737994410677,0.8093616464883496,0.04428424271915883,0.04428424271915883,0.04428424271915883,0.1701577066301528,0.133291955148195,-161.0,-53.15234375,0.0
367,8,55,max,43.0,-74.75317117769262,0.46433221616460135,0.958341513071948,0.4845164378575149,0.0034750033577604575,0.0034750033577604575,0.0034750033577604575,0.02125457305196295,0.20029018876052415,-161.0,-53.15234375,0.0
368,8,56,auto,0.08163265304456477,-116.33278188685253,0.9089351960097825,0.9697562624033771,0.9372821102048262,0.18754306943440732,0.18754306943440732,0.18754306943440732,0.9034223489136938,0.8411187915864805,-128.0,-54.56640625,0.0
369,8,56,max,29.0,-74.19603442918583,0.5795619147191529,0.9365897945285837,0.6188001600112089,0.006842985316932374,0.006842985316932374,0.006842985316932374,0.04595330180213021,0.26731128325291625,-128.0,-54.56640625,0.0
370,8,57,auto,3.749999990625,-83.08422957131782,0.6812979014337769,0.9273543039381372,0.734668398626665,0.016830608006827816,0.016830608006827816,0.016830608006827816,0.1612094271384789,0.42436949039448557,-122.0,-54.39453125,0.0
371,8,57,max,29.0,-63.755752796656296,0.5225864445603434,0.9716022190092785,0.5378604889284972,0.002614954827410288,0.002614954827410288,0.002614954827410288,0.025886818991539707,0.13846840676859143,-122.0,-54.39453125,0.0
372,8,58,auto,0.4999999996875,-64.26685870621294,0.7647049867644403,0.891062366607058,0.8581946847068014,0.15293917675408875,0.15293917675408875,0.15293917675408875,0.38163563458805433,0.6500149528052178,-84.0,-27.6171875,0.0
373,8,58,max,28.0,-51.13360930994428,0.608987167773042,0.9529893462181744,0.6390283062342046,0.018760899596088912,0.018760899596088912,0.018760899596088912,0.06417292532393333,0.4170849371862087,-84.0,-27.6171875,0.0
374,8,59,auto,0.08163265305705955,-43.909068685379964,0.570240023391384,0.6510476623934038,0.8758806095625135,0.05012289023299809,0.05012289023299809,0.05012289023299809,0.4637690614703087,0.5005731389846286,-77.0,-10.7421875,0.0
375,8,59,max,35.0,-30.51540370085011,0.39634727553612364,0.8752842511808486,0.452821212082144,0.004151516797892617,0.004151516797892617,0.004151516797892617,0.04068188148856926,0.2984284487335001,-77.0,-10.7421875,0.0
376,8,60,auto,0.5833333331712963,-60.18324997970356,0.5326160133843211,0.805015291449351,0.6616222313310325,0.03808147158997783,0.03808147158997783,0.03808147158997783,0.07654716190670907,0.4934594086391231,-113.0,-8.73046875,0.0
377,8,60,max,40.0,-49.89475115982726,0.4415606480834799,0.9194818600918521,0.48022768827584045,0.00912663150934939,0.00912663150934939,0.00912663150934939,0.01953556094398946,0.3947872587163593,-113.0,-8.73046875,0.0
378,8,61,auto,0.5624999996484374,-63.51428714695132,0.6414909662021607,0.839862556714569,0.7638046976538498,0.04687894331921103,0.04687894331921103,0.04687894331921103,0.22270776680829946,0.5737451909543702,-99.0,-15.75,0.0
379,8,61,max,35.0,-49.20631333069814,0.49692464266655845,0.9384118612244204,0.5295378960983949,0.003802231211690749,0.003802231211690749,0.003802231211690749,0.045745658570577524,0.4018776376059836,-99.0,-15.75,0.0
380,8,62,auto,0.0223999999996416,-155.23084473661805,0.8671857365247909,0.942740025282283,0.919856708391193,0.23384542616944884,0.23384542616944884,0.23384542616944884,0.7082556751116452,0.8533758133150415,-179.0,-16.890625,0.0
